customer_id,segment,region,tenure_years,declared_monthly_turnover,country_risk,is_pep,community_id
2641,small_business,Kampot,4.1,30590.0,low,0,264
2642,retail_self_employed,Siem Reap,7.4,7240.0,medium,0,264
2643,small_business,Siem Reap,,12010.0,low,0,264
2644,retail_salaried,Phnom Penh,0.9,4070.0,low,0,264
2645,cash_intensive,Phnom Penh,4.1,64030.0,low,0,264
2646,Retail Self Employed,Phnom Penh,1.0,2810.0,low,0,264
2647,small_business,Phnom Penh,10.5,11750.0,low,0,264
2648,retail_self_employed,Phnom Penh,4.0,6500.0,low,0,264
2649,small_business,Kampot,5.2,,low,0,264
2650,corporate,Phnom Penh,,246300.0,low,0,265
2651,retail_salaried,Phnom Penh,5.6,3140.0,low,0,265
2652,small_business,Siem Reap,5.3,14560.0,low,0,265
2653,Retail Self Employed,Battambang,0.5,570.0,low,0,265
2654,retail_salaried,Siem Reap,6.3,4050.0,low,0,265
2655,cash_intensive,Phnom Penh,4.0,69330.0,low,0,265
2656,retail_salaried,Sihanoukville,2.3,4920.0,low,0,265
2657,retail_self_employed,Siem Reap,,2870.0,low,0,265
2658,retail_salaried,Phnom Penh,,6010.0,low,0,265
2659,retail_salaried,Phnom Penh,1.2,2040.0,low,0,265
2660,small_business,Siem Reap,3.6,27710.0,low,0,266
2661,retail_salaried,Phnom Penh,4.3,1250.0,medium,0,266
2662,retail_salaried,Phnom Penh,2.2,1310.0,low,0,266
2663,retail_salaried,Phnom Penh,0.5,820.0,low,0,266
2664,retail_salaried,Phnom Penh,2.8,2590.0,low,0,266
2665,small_business,Sihanoukville,4.2,24730.0,low,0,266
2666,cash_intensive,Siem Reap,6.6,51700.0,low,0,266
2667,Retail Salaried,Phnom Penh,2.1,3280.0,medium,0,266
2668,retail_self_employed,Siem Reap,10.7,14320.0,low,0,266
2669,retail_salaried,Phnom Penh,,2340.0,low,0,266
2670,retail_self_employed,Phnom Penh,7.7,6370.0,low,0,267
2671,retail_salaried,Phnom Penh,3.0,2370.0,high,0,267
2672,retail_salaried,Sihanoukville,5.9,2170.0,low,0,267
2673,retail_salaried,Phnom Penh,2.7,1720.0,low,0,267
2674,retail_self_employed,Phnom Penh,2.9,4050.0,low,0,267
2675,retail_salaried,Phnom Penh,2.6,900.0,low,0,267
2676,retail_salaried,Phnom Penh,11.1,1590.0,low,0,267
2677,small_business,Phnom Penh,1.6,77220.0,low,0,267
2678,retail_self_employed,Phnom Penh,2.5,17630.0,medium,0,267
2679,retail_salaried,Kampot,2.9,3860.0,low,0,267
2680,small_business,Siem Reap,1.4,47800.0,low,0,268
2681,small_business,Phnom Penh,6.0,39300.0,low,0,268
2682,retail_salaried,Phnom Penh,5.7,4280.0,medium,0,268
2683,retail_self_employed,Sihanoukville,1.8,8820.0,medium,0,268
2684,retail_salaried,Siem Reap,3.9,2950.0,low,0,268
2685,retail_self_employed,Siem Reap,4.2,5210.0,high,0,268
2686,retail_salaried,Phnom Penh,1.7,7360.0,low,0,268
2687,retail_self_employed,Phnom Penh,4.6,13330.0,low,0,268
2688,retail_salaried,Sihanoukville,9.2,4240.0,low,0,268
2689,retail_salaried,Kampot,15.0,8690.0,low,0,268
2690,cash_intensive,Kampot,2.9,110890.0,low,0,269
2691,retail_salaried,Battambang,4.9,1800.0,low,0,269
2692,small_business,Sihanoukville,8.5,15210.0,medium,0,269
2693,corporate,Sihanoukville,5.3,475060.0,medium,0,269
2694,small_business,Sihanoukville,2.8,28570.0,high,0,269
2695,retail_salaried,Phnom Penh,14.8,4410.0,low,0,269
2696,small_business,Phnom Penh,6.2,83480.0,low,0,269
2697,retail_salaried,Phnom Penh,2.3,6110.0,low,0,269
2698,retail_salaried,Phnom Penh,5.0,1250.0,high,0,269
2699,small_business,Sihanoukville,6.1,23460.0,low,0,269
2700,retail_self_employed,Phnom Penh,8.9,13890.0,low,0,270
2701,retail_salaried,Siem Reap,5.6,,low,0,270
2702,retail_salaried,Battambang,0.7,6720.0,low,0,270
2703,small_business,Phnom Penh,4.8,70990.0,low,0,270
2704,retail_self_employed,Siem Reap,10.2,5750.0,low,1,270
2705,retail_salaried,Battambang,7.9,1240.0,low,0,270
2706,cash_intensive,Phnom Penh,2.8,29250.0,low,0,270
2707,retail_salaried,Siem Reap,1.6,1730.0,low,0,270
2708,retail_salaried,Battambang,3.2,1980.0,low,0,270
2709,retail_self_employed,Siem Reap,11.8,3620.0,low,0,270
2710,corporate,Phnom Penh,19.4,1134810.0,low,0,271
2711,retail_salaried,Phnom Penh,5.7,3770.0,low,0,271
2712,retail_salaried,Phnom Penh,8.6,4290.0,low,0,271
2713,retail_salaried,Kampot,2.5,1390.0,low,0,271
2714,small_business,Siem Reap,1.5,100180.0,low,0,271
2715,retail_salaried,Sihanoukville,2.2,1910.0,low,0,271
2716,retail_salaried,Siem Reap,8.0,1460.0,low,0,271
2717,corporate,Sihanoukville,1.3,,high,0,271
2718,retail_salaried,Phnom Penh,1.7,,medium,0,271
2719,retail_self_employed,Phnom Penh,4.3,3070.0,low,0,271
2720,retail_salaried,Phnom Penh,6.1,1440.0,low,0,272
2721,small_business,Phnom Penh,4.6,103770.0,low,0,272
2722,retail_salaried,Phnom Penh,3.0,5340.0,low,0,272
2723,retail_salaried,Phnom Penh,2.6,2540.0,low,0,272
2724,retail_salaried,Phnom Penh,3.3,3760.0,low,0,272
2725,retail_self_employed,Phnom Penh,11.9,4830.0,low,0,272
2726,small_business,Sihanoukville,2.1,114340.0,low,0,272
2727,retail_salaried,Phnom Penh,5.3,2330.0,low,0,272
2728,retail_salaried,Siem Reap,8.0,750.0,low,0,272
2729,cash_intensive,Phnom Penh,3.2,82440.0,low,0,272
2730,retail_salaried,Phnom Penh,3.8,980.0,medium,0,273
2731,Retail Salaried,Siem Reap,2.7,6810.0,low,0,273
2732,retail_self_employed,Kampot,1.4,3190.0,low,0,273
2733,retail_salaried,Kampot,1.9,1230.0,low,0,273
2734,retail_salaried,Phnom Penh,2.5,1290.0,medium,0,273
2735,retail_salaried,Phnom Penh,6.6,2230.0,low,0,273
2736,retail_salaried,Phnom Penh,2.1,13770.0,low,0,273
2737,retail_salaried,Phnom Penh,3.8,650.0,medium,0,273
2738,retail_self_employed,Siem Reap,2.0,2080.0,low,0,273
2739,retail_self_employed,Siem Reap,3.5,9490.0,low,0,273
2740,retail_salaried,Phnom Penh,6.3,980.0,low,0,274
2741,small_business,Phnom Penh,1.3,82120.0,low,0,274
2742,retail_salaried,Phnom Penh,0.5,1350.0,low,0,274
2743,small_business,Sihanoukville,4.2,53320.0,low,0,274
2744,retail_salaried,Phnom Penh,8.1,4910.0,low,0,274
2745,small_business,Siem Reap,2.3,25050.0,low,0,274
2746,retail_salaried,Phnom Penh,5.6,2660.0,low,0,274
2747,retail_salaried,Phnom Penh,5.0,930.0,low,0,274
2748,retail_salaried,Phnom Penh,5.5,1780.0,low,0,274
2749,retail_salaried,Siem Reap,8.4,1040.0,low,0,274
2750,retail_salaried,Kampot,4.2,1940.0,medium,0,275
2751,retail_self_employed,Siem Reap,5.0,17080.0,low,0,275
2752,small_business,Phnom Penh,2.5,30470.0,medium,0,275
2753,retail_salaried,Phnom Penh,1.0,630.0,low,0,275
2754,cash_intensive,Kampot,4.7,44540.0,low,0,275
2755,small_business,Phnom Penh,9.0,59190.0,high,0,275
2756,small_business,Phnom Penh,5.7,128180.0,low,0,275
2757,Retail Self Employed,Phnom Penh,10.2,12670.0,low,0,275
2758,retail_self_employed,Phnom Penh,2.3,6320.0,low,0,275
2759,retail_salaried,Kampot,16.6,2430.0,low,0,275
2760,retail_self_employed,Phnom Penh,3.5,970.0,medium,0,276
2761,cash_intensive,Battambang,2.0,62740.0,low,0,276
2762,retail_salaried,Siem Reap,3.5,1960.0,low,0,276
2763,retail_salaried,Phnom Penh,5.0,2810.0,high,0,276
2764,retail_salaried,Battambang,3.4,2160.0,medium,0,276
2765,Cash Intensive,Sihanoukville,18.6,73500.0,low,0,276
2766,retail_salaried,Phnom Penh,3.5,670.0,medium,0,276
2767,retail_self_employed,Siem Reap,1.1,1230.0,low,0,276
2768,Small Business,Battambang,5.3,24780.0,low,0,276
2769,corporate,Phnom Penh,0.2,55250.0,low,0,276
2770,retail_salaried,Kampot,,4410.0,low,0,277
2771,small_business,Kampot,0.6,56270.0,low,0,277
2772,cash_intensive,Battambang,4.5,36120.0,low,0,277
2773,retail_salaried,Siem Reap,6.8,4020.0,high,0,277
2774,small_business,Phnom Penh,2.4,20120.0,low,0,277
2775,retail_salaried,Siem Reap,4.0,4350.0,low,0,277
2776,retail_self_employed,Phnom Penh,0.4,2020.0,low,0,277
2777,retail_salaried,Battambang,,5190.0,low,0,277
2778,retail_salaried,Phnom Penh,4.7,3030.0,low,0,277
2779,retail_salaried,Siem Reap,3.6,3650.0,low,0,277
2780,retail_salaried,Phnom Penh,2.9,2540.0,low,0,278
2781,retail_salaried,Phnom Penh,6.1,3860.0,low,0,278
2782,retail_self_employed,Battambang,6.1,3700.0,low,0,278
2783,retail_salaried,Battambang,8.4,930.0,medium,0,278
2784,Retail Salaried,Kampot,6.8,4420.0,low,0,278
2785,retail_self_employed,Battambang,1.3,4280.0,low,0,278
2786,retail_self_employed,Siem Reap,2.7,11140.0,low,0,278
2787,retail_salaried,Kampot,2.2,880.0,low,0,278
2788,cash_intensive,Phnom Penh,5.6,79010.0,medium,0,278
2789,retail_salaried,Phnom Penh,14.1,1310.0,low,0,278
2790,small_business,Kampot,3.1,43320.0,medium,0,279
2791,retail_salaried,Phnom Penh,5.2,2030.0,low,0,279
2792,retail_self_employed,Phnom Penh,1.6,1980.0,medium,0,279
2793,corporate,Kampot,4.6,609500.0,medium,0,279
2794,small_business,Phnom Penh,3.2,20170.0,low,0,279
2795,retail_self_employed,Phnom Penh,3.9,2830.0,low,0,279
2796,retail_self_employed,Phnom Penh,3.5,4970.0,low,0,279
2797,retail_salaried,Phnom Penh,6.2,1730.0,low,0,279
2798,retail_self_employed,Phnom Penh,4.8,2200.0,low,0,279
2799,small_business,Siem Reap,1.9,18370.0,high,0,279
2800,corporate,Siem Reap,2.9,239340.0,medium,0,280
2801,retail_salaried,Battambang,8.6,2540.0,low,0,280
2802,retail_salaried,Sihanoukville,1.3,4440.0,low,0,280
2803,retail_self_employed,Sihanoukville,6.4,1390.0,low,0,280
2804,retail_salaried,Kampot,2.8,,low,0,280
2805,retail_salaried,Phnom Penh,0.8,11260.0,medium,0,280
2806,retail_salaried,Kampot,,3720.0,low,0,280
2807,retail_self_employed,Phnom Penh,2.6,1690.0,low,0,280
2808,retail_salaried,Battambang,6.5,4950.0,low,0,280
2809,retail_salaried,Siem Reap,14.1,7150.0,low,0,280
2810,retail_salaried,Battambang,11.2,590.0,high,0,281
2811,small_business,Siem Reap,19.7,35370.0,low,0,281
2812,retail_self_employed,Phnom Penh,4.1,3990.0,low,0,281
2813,retail_salaried,Sihanoukville,13.2,2060.0,low,0,281
2814,retail_salaried,Siem Reap,9.0,1700.0,low,0,281
2815,retail_self_employed,Sihanoukville,8.8,12900.0,low,0,281
2816,retail_salaried,Siem Reap,4.9,3700.0,high,0,281
2817,retail_self_employed,Phnom Penh,5.7,2000.0,low,0,281
2818,retail_salaried,Kampot,7.9,5190.0,low,0,281
2819,cash_intensive,Kampot,2.1,27010.0,low,0,281
2820,retail_salaried,Siem Reap,2.7,970.0,low,0,282
2821,retail_self_employed,Battambang,4.2,11340.0,low,0,282
2822,retail_salaried,Battambang,4.0,6550.0,high,0,282
2823,corporate,Sihanoukville,9.6,366380.0,low,0,282
2824,corporate,Battambang,4.5,217330.0,low,0,282
2825,retail_self_employed,Kampot,6.6,10310.0,low,0,282
2826,retail_salaried,Phnom Penh,1.7,6280.0,low,0,282
2827,Retail Salaried,Sihanoukville,5.9,3190.0,low,0,282
2828,small_business,Sihanoukville,8.4,11620.0,medium,0,282
2829,retail_self_employed,Siem Reap,9.7,2950.0,low,0,282
2830,retail_salaried,Phnom Penh,7.0,7230.0,medium,0,283
2831,retail_salaried,Phnom Penh,2.3,2950.0,high,0,283
2832,Retail Salaried,Phnom Penh,4.5,860.0,low,0,283
2833,small_business,Phnom Penh,0.9,38420.0,low,0,283
2834,retail_self_employed,Phnom Penh,0.7,6370.0,low,0,283
2835,retail_self_employed,Sihanoukville,1.2,11100.0,low,0,283
2836,retail_self_employed,Battambang,1.1,2000.0,low,0,283
2837,retail_salaried,Sihanoukville,5.5,9380.0,low,0,283
2838,retail_salaried,Phnom Penh,1.7,1300.0,low,0,283
2839,retail_salaried,Phnom Penh,4.6,7230.0,low,0,283
2840,small_business,Sihanoukville,11.4,48580.0,low,0,284
2841,retail_salaried,Siem Reap,2.6,1810.0,low,0,284
2842,Retail Salaried,Siem Reap,0.5,3410.0,medium,0,284
2843,retail_salaried,Phnom Penh,7.3,1410.0,low,0,284
2844,retail_salaried,Siem Reap,10.0,1340.0,low,0,284
2845,retail_self_employed,Phnom Penh,4.6,20000.0,low,0,284
2846,retail_salaried,Siem Reap,5.1,2730.0,low,0,284
2847,retail_salaried,Siem Reap,2.1,,low,0,284
2848,small_business,Sihanoukville,11.8,24840.0,low,0,284
2849,retail_salaried,Phnom Penh,4.9,1050.0,low,0,284
2850,retail_salaried,Battambang,3.7,3530.0,low,0,285
2851,retail_salaried,Siem Reap,2.6,1600.0,low,0,285
2852,small_business,Siem Reap,2.5,100360.0,low,0,285
2853,retail_salaried,Phnom Penh,4.3,1190.0,low,0,285
2854,small_business,Battambang,2.0,29090.0,low,0,285
2855,cash_intensive,Siem Reap,3.3,121650.0,low,0,285
2856,retail_self_employed,Kampot,5.8,10240.0,low,0,285
2857,retail_salaried,Siem Reap,1.0,1800.0,low,0,285
2858,retail_self_employed,Phnom Penh,9.0,4240.0,low,0,285
2859,retail_salaried,Phnom Penh,2.4,3390.0,low,0,285
2860,retail_salaried,Phnom Penh,1.2,5690.0,low,0,286
2861,retail_salaried,Sihanoukville,1.2,480.0,low,0,286
2862,retail_salaried,Phnom Penh,8.3,,low,1,286
2863,Retail Salaried,Sihanoukville,5.8,7150.0,low,0,286
2864,retail_salaried,Phnom Penh,12.3,,low,0,286
2865,retail_salaried,Phnom Penh,1.2,1080.0,low,0,286
2866,retail_salaried,Siem Reap,5.8,9100.0,medium,0,286
2867,retail_self_employed,Phnom Penh,3.6,2260.0,low,0,286
2868,cash_intensive,Phnom Penh,3.7,156400.0,low,0,286
2869,retail_salaried,Phnom Penh,1.1,1280.0,low,0,286
2870,retail_self_employed,Sihanoukville,7.2,3580.0,low,0,287
2871,retail_salaried,Phnom Penh,2.9,1860.0,medium,0,287
2872,retail_salaried,Phnom Penh,2.7,2570.0,low,0,287
2873,retail_salaried,Phnom Penh,3.4,20600.0,low,0,287
2874,retail_salaried,Phnom Penh,1.9,410.0,medium,0,287
2875,retail_salaried,Phnom Penh,2.1,360.0,low,0,287
2876,retail_salaried,Battambang,0.6,1260.0,low,0,287
2877,retail_salaried,Sihanoukville,,720.0,low,0,287
2878,retail_salaried,Battambang,10.9,800.0,low,0,287
2879,retail_salaried,Siem Reap,9.7,1560.0,low,0,287
2880,retail_salaried,Battambang,18.3,6370.0,low,0,288
2881,retail_salaried,Phnom Penh,2.1,1030.0,medium,0,288
2882,retail_salaried,Phnom Penh,2.3,3020.0,low,0,288
2883,retail_salaried,Kampot,4.7,1000.0,low,0,288
2884,retail_salaried,Sihanoukville,9.0,630.0,low,0,288
2885,retail_salaried,Phnom Penh,5.0,1840.0,medium,0,288
2886,retail_salaried,Siem Reap,3.2,2040.0,low,0,288
2887,cash_intensive,Battambang,14.1,65140.0,low,0,288
2888,retail_salaried,Kampot,9.9,1180.0,low,0,288
2889,retail_salaried,Kampot,4.4,5390.0,medium,0,288
2890,retail_salaried,Phnom Penh,1.2,2490.0,low,0,289
2891,corporate,Phnom Penh,5.4,76440.0,low,0,289
2892,retail_self_employed,Phnom Penh,7.3,4540.0,low,0,289
2893,retail_self_employed,Sihanoukville,2.9,4960.0,low,0,289
2894,corporate,Phnom Penh,4.8,108440.0,low,0,289
2895,retail_salaried,Sihanoukville,7.4,1910.0,low,0,289
2896,corporate,Sihanoukville,0.6,816960.0,low,0,289
2897,retail_salaried,Siem Reap,4.1,6540.0,low,0,289
2898,retail_self_employed,Phnom Penh,,5580.0,low,0,289
2899,retail_salaried,Phnom Penh,3.0,1940.0,low,0,289
2900,retail_salaried,Sihanoukville,1.0,680.0,low,1,290
2901,cash_intensive,Sihanoukville,3.7,62490.0,low,0,290
2902,retail_salaried,Siem Reap,2.2,1110.0,low,0,290
2903,corporate,Sihanoukville,7.2,103300.0,low,0,290
2904,retail_salaried,Phnom Penh,3.7,1690.0,low,0,290
2905,retail_self_employed,Phnom Penh,2.6,5060.0,medium,0,290
2906,corporate,Kampot,1.4,322660.0,low,0,290
2907,retail_salaried,Battambang,10.8,19630.0,medium,0,290
2908,cash_intensive,Siem Reap,5.6,27740.0,low,0,290
2909,retail_self_employed,Phnom Penh,7.4,7620.0,low,0,290
2910,retail_self_employed,Phnom Penh,5.1,5260.0,medium,0,291
2911,retail_salaried,Siem Reap,4.8,1420.0,low,0,291
2912,retail_salaried,Phnom Penh,3.2,1100.0,low,0,291
2913,retail_self_employed,Phnom Penh,9.6,10230.0,low,0,291
2914,retail_salaried,Sihanoukville,4.0,1050.0,low,0,291
2915,retail_salaried,Battambang,1.5,1430.0,low,0,291
2916,retail_salaried,Phnom Penh,2.6,660.0,low,0,291
2917,small_business,Phnom Penh,5.0,7300.0,medium,1,291
2918,retail_salaried,Kampot,9.4,2780.0,low,0,291
2919,retail_self_employed,Phnom Penh,5.6,3470.0,medium,0,291
2920,corporate,Phnom Penh,12.0,312930.0,low,0,292
2921,retail_salaried,Phnom Penh,2.0,2390.0,low,0,292
2922,retail_salaried,Phnom Penh,6.0,1520.0,low,0,292
2923,retail_self_employed,Siem Reap,1.8,2320.0,low,0,292
2924,retail_salaried,Phnom Penh,0.9,940.0,low,0,292
2925,retail_self_employed,Sihanoukville,6.0,5110.0,low,0,292
2926,retail_self_employed,Sihanoukville,1.3,3430.0,low,0,292
2927,retail_self_employed,Siem Reap,0.7,4660.0,low,0,292
2928,retail_salaried,Sihanoukville,5.6,6400.0,low,0,292
2929,retail_self_employed,Phnom Penh,4.8,7630.0,low,0,292
2930,Retail Self Employed,Sihanoukville,5.3,2580.0,low,0,293
2931,retail_salaried,Siem Reap,3.0,1210.0,low,0,293
2932,retail_self_employed,Siem Reap,3.5,5690.0,low,0,293
2933,cash_intensive,Phnom Penh,4.0,26580.0,medium,0,293
2934,retail_self_employed,Siem Reap,2.1,12060.0,low,0,293
2935,retail_salaried,Siem Reap,5.4,1990.0,low,0,293
2936,Retail Salaried,Siem Reap,3.1,9990.0,medium,0,293
2937,Retail Salaried,Sihanoukville,7.4,,low,0,293
2938,retail_salaried,Siem Reap,6.9,850.0,low,0,293
2939,retail_salaried,Kampot,7.5,5970.0,low,0,293
2940,corporate,Phnom Penh,3.6,251340.0,low,0,294
2941,retail_salaried,Phnom Penh,,1620.0,low,0,294
2942,small_business,Phnom Penh,4.5,47050.0,medium,0,294
2943,retail_salaried,Phnom Penh,4.7,6210.0,low,0,294
2944,retail_salaried,Phnom Penh,4.2,4030.0,low,0,294
2945,retail_salaried,Phnom Penh,0.9,1860.0,low,0,294
2946,retail_salaried,Siem Reap,,3130.0,low,0,294
2947,small_business,Phnom Penh,7.7,17460.0,low,0,294
2948,corporate,Phnom Penh,2.3,529750.0,low,0,294
2949,small_business,Siem Reap,1.8,25930.0,low,0,294
2950,retail_salaried,Siem Reap,4.0,2020.0,low,0,295
2951,small_business,Phnom Penh,0.7,32730.0,low,0,295
2952,retail_salaried,Phnom Penh,8.5,3540.0,low,0,295
2953,cash_intensive,Battambang,2.7,114240.0,medium,0,295
2954,retail_salaried,Phnom Penh,2.3,4850.0,low,0,295
2955,retail_salaried,Sihanoukville,5.3,2370.0,low,0,295
2956,retail_salaried,Siem Reap,3.0,3460.0,low,0,295
2957,retail_salaried,Siem Reap,11.3,2170.0,low,0,295
2958,retail_salaried,Siem Reap,6.8,650.0,low,0,295
2959,cash_intensive,Battambang,11.2,21670.0,medium,0,295
2960,small_business,Phnom Penh,3.2,23350.0,low,0,296
2961,corporate,Phnom Penh,1.4,502450.0,low,0,296
2962,retail_salaried,Siem Reap,2.8,5740.0,medium,0,296
2963,retail_self_employed,Battambang,3.3,6210.0,low,0,296
2964,retail_salaried,Phnom Penh,2.6,3850.0,high,0,296
2965,retail_salaried,Siem Reap,8.0,710.0,high,1,296
2966,retail_salaried,Siem Reap,4.0,1980.0,low,0,296
2967,retail_salaried,Phnom Penh,7.2,860.0,low,0,296
2968,retail_self_employed,Battambang,5.5,13410.0,medium,0,296
2969,Retail Salaried,Battambang,3.5,3280.0,low,0,296
2970,Retail Salaried,Sihanoukville,3.9,1070.0,low,0,297
2971,retail_self_employed,Siem Reap,3.1,5160.0,low,0,297
2972,retail_salaried,Battambang,4.9,1900.0,low,0,297
2973,cash_intensive,Sihanoukville,3.4,26940.0,low,0,297
2974,Retail Salaried,Phnom Penh,4.8,2150.0,low,0,297
2975,small_business,Siem Reap,3.2,35800.0,low,0,297
2976,retail_self_employed,Phnom Penh,7.7,9480.0,low,0,297
2977,retail_self_employed,Sihanoukville,6.4,13140.0,low,0,297
2978,retail_self_employed,Phnom Penh,6.3,14350.0,low,0,297
2979,small_business,Battambang,4.8,9930.0,low,0,297
2980,retail_self_employed,Battambang,3.8,4810.0,low,0,298
2981,Retail Salaried,Battambang,2.2,1560.0,low,0,298
2982,retail_salaried,Phnom Penh,3.1,1210.0,low,0,298
2983,retail_self_employed,Battambang,2.0,5700.0,medium,0,298
2984,retail_salaried,Battambang,3.3,7090.0,low,0,298
2985,retail_salaried,Phnom Penh,3.0,1730.0,low,0,298
2986,retail_salaried,Sihanoukville,2.3,1350.0,low,0,298
2987,retail_salaried,Phnom Penh,1.2,2370.0,low,0,298
2988,retail_salaried,Siem Reap,1.3,2630.0,low,0,298
2989,retail_self_employed,Battambang,2.9,3900.0,low,0,298
2990,small_business,Sihanoukville,5.6,38220.0,low,0,299
2991,small_business,Phnom Penh,5.2,12920.0,low,0,299
2992,retail_salaried,Phnom Penh,3.8,,low,0,299
2993,retail_salaried,Siem Reap,4.0,2590.0,low,0,299
2994,retail_self_employed,Siem Reap,3.3,3020.0,medium,0,299
2995,retail_salaried,Sihanoukville,1.2,4700.0,high,0,299
2996,retail_self_employed,Siem Reap,4.2,5650.0,low,0,299
2997,retail_salaried,Siem Reap,4.4,1180.0,low,0,299
2998,corporate,Siem Reap,5.0,341670.0,medium,0,299
2999,retail_salaried,Kampot,8.3,3870.0,low,0,299
3000,small_business,Phnom Penh,2.2,33480.0,low,0,300
3001,retail_self_employed,Phnom Penh,2.5,7730.0,low,0,300
3002,retail_salaried,Phnom Penh,,2930.0,low,0,300
3003,Retail Self Employed,Phnom Penh,4.3,9260.0,low,0,300
3004,retail_salaried,Phnom Penh,2.5,540.0,low,0,300
3005,small_business,Battambang,8.7,38170.0,low,0,300
3006,retail_self_employed,Phnom Penh,6.2,6950.0,low,0,300
3007,retail_salaried,Phnom Penh,8.2,4020.0,medium,0,300
3008,retail_salaried,Phnom Penh,5.7,2380.0,low,0,300
3009,small_business,Phnom Penh,9.0,27600.0,low,0,300
3010,retail_salaried,Phnom Penh,4.9,5390.0,low,0,301
3011,cash_intensive,Phnom Penh,4.2,37960.0,low,0,301
3012,small_business,Phnom Penh,6.4,16040.0,low,0,301
3013,retail_self_employed,Phnom Penh,19.0,7820.0,low,0,301
3014,retail_salaried,Battambang,4.4,2400.0,low,0,301
3015,retail_self_employed,Phnom Penh,2.5,7350.0,low,0,301
3016,cash_intensive,Kampot,5.6,44000.0,low,0,301
3017,retail_salaried,Siem Reap,1.7,3770.0,low,0,301
3018,retail_salaried,Phnom Penh,4.8,2070.0,low,0,301
3019,retail_salaried,Phnom Penh,2.2,1790.0,low,0,301
3020,retail_salaried,Siem Reap,4.9,6190.0,low,0,302
3021,retail_self_employed,Kampot,7.1,6830.0,low,0,302
3022,retail_salaried,Battambang,7.1,3220.0,low,0,302
3023,retail_self_employed,Battambang,1.3,4350.0,low,0,302
3024,retail_salaried,Phnom Penh,1.5,3810.0,low,0,302
3025,retail_salaried,Phnom Penh,2.5,1540.0,low,0,302
3026,retail_salaried,Kampot,2.4,2000.0,low,0,302
3027,small_business,Phnom Penh,3.6,189030.0,low,0,302
3028,retail_self_employed,Battambang,9.1,3650.0,medium,0,302
3029,retail_salaried,Sihanoukville,0.8,1800.0,low,0,302
3030,small_business,Sihanoukville,3.1,42290.0,low,0,303
3031,retail_salaried,Siem Reap,4.2,2760.0,low,0,303
3032,retail_salaried,Siem Reap,2.9,1590.0,low,0,303
3033,retail_salaried,Phnom Penh,4.1,,medium,0,303
3034,corporate,Siem Reap,0.2,326950.0,low,0,303
3035,retail_self_employed,Phnom Penh,2.4,9420.0,low,0,303
3036,retail_self_employed,Siem Reap,6.0,2410.0,low,0,303
3037,retail_salaried,Phnom Penh,7.6,3210.0,medium,0,303
3038,retail_salaried,Sihanoukville,3.3,1220.0,low,0,303
3039,retail_self_employed,Sihanoukville,,3510.0,low,0,303
3040,retail_salaried,Kampot,4.6,1550.0,low,0,304
3041,cash_intensive,Battambang,8.8,83400.0,low,0,304
3042,small_business,Siem Reap,2.8,37660.0,low,0,304
3043,retail_salaried,Phnom Penh,1.1,3170.0,low,0,304
3044,retail_self_employed,Phnom Penh,3.0,4410.0,low,0,304
3045,Corporate,Siem Reap,7.3,471250.0,low,0,304
3046,retail_salaried,Phnom Penh,5.0,1500.0,low,0,304
3047,retail_self_employed,Phnom Penh,5.2,3160.0,medium,0,304
3048,cash_intensive,Kampot,2.0,162000.0,low,0,304
3049,retail_salaried,Phnom Penh,,2970.0,low,0,304
3050,cash_intensive,Phnom Penh,5.5,60540.0,medium,0,305
3051,retail_salaried,Sihanoukville,1.8,5890.0,medium,1,305
3052,retail_self_employed,Phnom Penh,10.7,7230.0,low,0,305
3053,small_business,Phnom Penh,9.1,27480.0,low,0,305
3054,retail_self_employed,Battambang,8.2,3910.0,high,0,305
3055,retail_salaried,Siem Reap,3.2,1020.0,low,0,305
3056,retail_self_employed,Phnom Penh,5.0,2700.0,medium,0,305
3057,retail_salaried,Siem Reap,5.4,930.0,medium,0,305
3058,retail_salaried,Sihanoukville,1.6,3160.0,low,0,305
3059,retail_salaried,Phnom Penh,6.0,1680.0,low,0,305
3060,retail_self_employed,Siem Reap,2.6,6900.0,medium,0,306
3061,retail_salaried,Phnom Penh,2.8,1710.0,low,0,306
3062,retail_salaried,Siem Reap,13.1,980.0,low,0,306
3063,cash_intensive,Phnom Penh,5.3,67090.0,low,0,306
3064,retail_salaried,Phnom Penh,6.5,1320.0,low,0,306
3065,retail_salaried,Siem Reap,4.7,9260.0,low,0,306
3066,retail_salaried,Phnom Penh,5.1,2560.0,low,0,306
3067,retail_salaried,Sihanoukville,3.9,3210.0,low,0,306
3068,retail_self_employed,Phnom Penh,0.6,7150.0,low,0,306
3069,retail_salaried,Battambang,2.2,,low,0,306
3070,retail_salaried,Phnom Penh,3.0,2930.0,low,0,307
3071,corporate,Sihanoukville,4.6,807210.0,low,0,307
3072,small_business,Sihanoukville,1.8,48360.0,low,0,307
3073,retail_self_employed,Phnom Penh,6.7,2050.0,low,0,307
3074,small_business,Phnom Penh,1.7,14920.0,low,0,307
3075,Cash Intensive,Phnom Penh,5.0,85700.0,low,0,307
3076,retail_salaried,Phnom Penh,6.5,6620.0,low,0,307
3077,retail_self_employed,Battambang,6.6,4950.0,low,0,307
3078,retail_self_employed,Kampot,5.6,2730.0,low,0,307
3079,retail_salaried,Battambang,1.4,4530.0,medium,0,307
